"importer_iso3c","exporter_iso3c","year","total_weight_t","protein_sum","fattyacids_sum","calcium_sum","zinc_sum","iron_sum","vita_sum","vitb12_sum","protein_norm","fattyacids_norm","calcium_norm","zinc_norm","iron_norm","vita_norm","vitb12_norm","shannon_diversity","norm_sum"
"TON","FJI",2016,15.7302375725366,3110910.83080951,103091.59409195,1348241.39001546,92563.4389475781,184287.809018041,2786119.32988329,455015.325670893,62218.2166161902,73636.8529228211,1037.10876155035,8414.85808614347,10238.2116121134,3095.68814431477,189589.719029539,1.22023430412972,348230.655172672
"TON","FJI",2018,20.1991006268376,3918738.03539007,141717.358582763,1753516.48457271,111380.535315551,231848.62330352,3504991.47143303,471180.317803032,78374.7607078013,101226.684701973,1348.8588342867,10125.5032105046,12880.4790724178,3894.43496825893,196325.13241793,1.28152310572758,404175.853913173
"TON","FJI",2019,18.261554332849,3585691.38322347,121856.296273952,1539530.31084066,98970.5607267306,205400.164569759,3140985.00325433,413693.060914324,71713.8276644694,87040.2116242516,1184.25408526204,8997.32370243005,11411.1202538755,3489.98333694925,172372.108714302,1.28570524419694,356208.82938154
"TON","NZL",2000,0.287,67445,287,14350,1435,2209.9,51660,5969.6,1348.9,205,11.0384615384615,130.454545454545,122.772222222222,57.4,2487.33333333333,1.10449582557879,4362.89856254856
"TON","NZL",2001,0.151200540126488,30391.3085654241,1120.39600233728,14364.0513120164,1285.20459107515,2872.81026240327,18900.067515811,12852.0459107515,607.826171308482,800.282858812343,11.0492702400126,116.836781006832,159.600570133515,21.0000750175678,5355.01912947979,0.848794521157559,7071.61485599854
"TON","NZL",2002,0.204460700074726,48048.2645175606,204.460700074726,10223.0350037363,1022.30350037363,1574.34739057539,36802.9260134507,4252.7825615543,960.965290351212,146.043357196233,7.86387307979715,92.9366818521482,87.463743920855,40.8921400149452,1771.99273398096,1.10449582557879,3108.15782039615
"TON","NZL",2003,0.362170306882816,85110.0221174618,362.170306882816,18108.5153441408,1810.85153441408,2788.71136299768,65190.6552389069,7533.14238316257,1702.20044234924,258.693076344869,13.9296271878006,164.622866764916,154.928409055427,72.4340613765632,3138.80932631774,1.10449582557879,5505.61780939655
"TON","NZL",2004,1.2935,303972.5,2975.05,51740,5174,18109,38805,58207.5,6079.45,2125.03571428571,39.8,470.363636363636,1006.05555555556,43.1166666666667,24253.125,0.901862935248393,34016.9465728716
"TON","NZL",2005,0.432511455225032,101640.191977882,676.853783202384,19746.016392195,1974.60163921951,4514.45871773837,49658.7164046575,13544.7646817975,2032.80383955765,483.466988001703,15.1892433786115,179.509239929046,250.803262096576,55.1763515607306,5643.65195074897,1.00660109995674,8660.60087527329
"TON","NZL",2006,0.736215344511723,173010.605960255,1273.87454749229,32674.9272026587,3267.49272026586,8274.43736718456,70481.1616681983,25322.0120213283,3460.2121192051,909.910391065924,25.1345593866605,297.044792751442,459.690964843587,78.3124018535537,10550.8383422201,0.980781983016947,15781.1435713264
"TON","NZL",2007,1.66677527080755,382859.829432317,4191.21434930908,88418.8077065234,8582.10549984479,19933.8312480653,186584.263548041,67342.3181275097,7657.19658864633,2993.72453522077,68.0144674665565,780.191409076799,1107.43506933696,207.315848386712,28059.2992197957,0.974229316401544,40873.1771379298
"TON","NZL",2008,0.554628851644689,130337.780136502,868.916605239035,25313.8444776626,2531.38444776626,5793.7289635444,63569.2217274657,17386.8675272735,2606.75560273004,620.654718027882,19.4721880597404,230.125858887841,321.873831308022,70.632468586073,7244.52813636396,1.00632445155072,11114.0428039636
"TON","NZL",2009,1.90293403371371,431754.662304324,5316.40731939511,111701.677470391,10716.2019935568,22222.6994408048,259457.762796963,78099.4584300459,8635.09324608648,3797.43379956794,85.9243672849161,974.200181232435,1234.59441337804,288.286403107737,32541.4410125191,0.988025093711764,47556.9734231767
"TON","NZL",2010,0.136871328040886,32164.7620896082,136.871328040886,6843.5664020443,684.35664020443,1053.90922591482,24636.8390473595,2846.92362325043,643.295241792164,97.7652343149186,5.26428184772638,62.2142400185845,58.5505125508233,27.3742656081772,1186.21817635435,1.10449582557879,2080.68195248674
"TON","NZL",2012,0.192848664810646,45319.4362305018,443.551929064486,7713.94659242584,771.394659242584,2699.88130734904,5785.45994431938,8678.18991647907,906.388724610036,316.822806474633,5.9338050710968,70.1267872038713,149.993405963836,6.42828882702153,3615.91246519961,0.901862935248393,5071.60628335011
"TON","NZL",2020,0.221404027415552,52029.9464426547,221.404027415552,11070.2013707776,1107.02013707776,1704.81101109975,39852.7249347994,4605.20377024348,1040.59892885309,158.145733868251,8.51553951598277,100.638194279796,94.711722838875,44.2808054831104,1918.83490426812,1.1044958255788,3365.72582910723
"TUV","FJI",2003,0.132194784592108,24852.6195033163,982.868223442323,11897.5306132897,660.97392296054,1255.85045362503,26438.9569184216,925.363492144756,497.052390066326,702.048731030231,9.15194662560746,60.0885384509582,69.769469645835,29.3766187982462,385.568121726982,1.3968142177516,1753.05581634419
"TUV","FJI",2006,0.208001173575092,48880.2757901466,208.001173575092,10400.0586787546,1040.00586787546,1601.60903652821,37440.2112435166,4326.42441036191,977.605515802932,148.572266839351,8.00004513750354,94.5459879886782,88.9782798071228,41.6002347150184,1802.6768376508,1.1044958255788,3161.9791679414
"TUV","FJI",2008,0.496057771420188,99707.6120554577,3675.78808622359,47125.4882849179,4216.4910570716,9425.09765698357,62007.2214275236,42164.910570716,1994.15224110915,2625.56291873114,36.250375603783,383.317368824691,523.616536499087,68.8969126972485,17568.7127377983,0.848794521157558,23200.5090912634
"TUV","FJI",2009,4.85665988623227,1081502.38645075,16544.3740147118,318833.279372552,30124.13126626,59268.2495405582,729989.485609366,221614.779535435,21630.0477290149,11817.4100105084,245.256368748117,2738.55738784182,3292.68053003101,811.099428454851,92339.4914730979,0.978012040908165,132874.542927697
"TUV","FJI",2010,5.56752157473287,1092606.16029105,39500.6116525889,498222.859093749,35943.7315893295,75954.4724618974,902174.787290739,232522.757415272,21852.123205821,28214.7226089921,383.248353149038,3267.61196266631,4219.69291454985,1002.41643032304,96884.4822563631,1.10638147947001,155824.297731865
"TUV","FJI",2011,6.96796228364804,1448221.90232368,36526.8939553282,535803.106619403,40958.6701317228,81327.5692359301,1158639.86160286,233670.523886466,28964.4380464735,26090.6385395202,412.156235861079,3723.51546652025,4518.19829088501,1287.37762400318,97362.7182860277,1.14773455500094,162359.042489291
"TUV","FJI",2012,2.18024000363629,471537.657278035,9757.52541311147,138780.443960168,11065.5226248835,28509.7587169751,226821.909822487,84882.9019549691,9430.7531455607,6969.66100936533,106.754187661668,1005.95660226213,1583.87548427639,252.024344247208,35367.8758145705,1.06053062355513,54716.9005879439
"TUV","FJI",2013,12.5000239484689,2477963.54923316,76564.7948486735,1007280.71507728,61618.1073667043,119406.346233205,2313252.27508348,146415.821332114,49559.2709846633,54689.1391776239,774.831319290217,5601.64612424584,6633.68590184471,2570.28030564832,61006.5922217142,1.39570265965189,180835.446035031
"TUV","FJI",2016,5.50529645852752,1084359.70069204,35355.915619804,464290.904212556,29885.2835945002,57147.7798384758,1033235.80292252,103026.292233923,21687.1940138407,25254.2254427171,357.146849394274,2716.84396313638,3174.8766576931,1148.03978102502,42927.6217641348,1.33034888745816,97265.9484719414
"TUV","FJI",2017,18.3876640080011,3504827.84420369,134193.363299546,1640582.50701677,98278.9463525122,195363.512467078,3449575.50148983,299019.48422987,70096.5568840738,95852.4023568189,1261.98654385905,8934.4496684102,10853.5284703932,3832.86166832203,124591.451762446,1.3556793245618,315423.237354323
"TUV","FJI",2018,11.3672096369163,2205301.9876168,79752.6065125858,986805.791513462,62680.3102669651,130474.715375195,1972462.71343621,265160.590473996,44106.0397523359,56966.1475089899,759.081378087279,5698.21002426956,7248.59529862193,2191.62523715135,110483.579364165,1.28152310572758,227453.278563621
"TUV","FJI",2019,9.0065257481844,1768448.68620813,60099.0392146163,759290.207830492,48811.8857382324,101302.541785896,1549121.27362479,204031.767343476,35368.9737241626,42927.8851532974,584.06939063884,4437.44415802113,5627.91898810532,1721.2458595831,85013.2363931148,1.28570524419694,175680.773666923
"TUV","NZL",2000,0.6335,148872.5,633.5,31675,3167.5,4877.95,114030,13176.8,2977.45,452.5,24.3653846153846,287.954545454545,270.997222222222,126.7,5490.33333333333,1.10449582557879,9630.30048562548
"TUV","NZL",2001,0.136889377892294,27514.7649563511,1014.3502901819,13004.4908997679,1163.5597120845,2600.89817995359,17111.1722365367,11635.597120845,550.295299127022,724.5359215585,10.003454538283,105.778155644045,144.494343330755,19.0124135961519,4848.16546701875,0.848794521157559,6402.28505481351
"TUV","NZL",2003,0.11152796174955,26209.0710111442,111.52796174955,5576.3980874775,557.63980874775,858.765305471535,20075.033114919,2319.78160439064,524.181420222884,79.6628298211072,4.28953699036731,50.6945280679773,47.7091836373075,22.30559234991,966.5756684961,1.10449582557879,1695.41875958565
"TUV","NZL",2004,0.2725,64037.5,626.75,10900,1090,3815,8175,12262.5,1280.75,447.678571428571,8.38461538461539,99.0909090909091,211.944444444444,9.08333333333333,5109.375,0.901862935248393,7166.30687368187
"TWN","FJI",2016,10.8524334967629,2143095.65393843,71362.9380990659,932724.744663507,63745.9880058729,126250.50045067,1938490.68134156,307172.940820378,42861.9130787687,50973.5272136185,717.480572818082,5795.08981871572,7013.91669170391,2153.87853482396,127988.725341824,1.22723762308179,237504.531252273
"TWN","FJI",2017,15.6369658724418,2977779.93015453,114087.245994728,1393608.34447755,82738.6261707249,163915.341431154,2950105.42962097,236044.938634958,59555.5986030905,81490.8899962343,1072.00641882888,7521.69328824771,9106.40785728631,3277.89492180108,98352.0577645658,1.36608606902044,260376.548850055
"TWN","FJI",2018,35.7551050424689,6950430.18129346,251632.618445809,3120044.48644762,203024.188436744,425179.750140791,6108980.54394547,955209.798261007,139008.603625869,179737.584604149,2400.03422034432,18456.7444033404,23621.0972300439,6787.75615993941,398004.082608753,1.24640946953857,768015.90285244
"TWN","FJI",2019,32.9947207682763,6483675.56242945,219419.875025696,2777076.280979,178763.267353725,370646.122519251,5676143.13932117,747210.277705611,129673.511248589,156728.482161211,2136.21252383,16251.206123066,20591.4512510695,6306.82571035685,311337.615710671,1.28561677141364,643025.304728794
"TWN","FJI",2020,44.5053764300731,9146870.88774813,227195.819144715,3318136.1345935,220163.181687516,407825.405724839,8214664.84684489,597719.39133365,182937.417754963,162282.727960511,2552.41241122577,20014.8346988651,22656.9669847133,9127.40538538322,249049.746389021,1.37745662420888,648621.511584682
"TWN","PNG",2011,0.220472213137656,44314.9148406688,1633.69909935003,20944.8602480774,1874.01381167008,4188.97204961546,27559.026642207,18740.1381167008,886.298296813376,1166.92792810717,16.1114309600595,170.364891970007,232.720669423081,30.6211407135633,7808.39088195865,0.848794521157558,10311.4352399459
"TWN","PNG",2016,7.20591400625558,1573746.14782848,29394.6466531321,511127.814931263,46931.052440891,92945.2337047053,1099381.0803002,354424.156541174,31474.9229565697,20996.1761808086,393.175242254818,4266.45931280827,5163.62409470585,1221.53453366689,147676.731892156,0.974419235432989,211192.62421297
"USA","FJI",2000,3115.58475822712,631910378.650384,17062824.4470424,243125316.397639,16019174.6207712,29089890.8687658,594707741.639236,44720829.4341263,12638207.5730077,12187731.7478874,187019.47415203,1456288.60188829,1616105.04826477,660786.379599151,18633678.930886,1.37247500108998,47379817.7556853
"USA","FJI",2001,5341.92158881261,1040936855.46971,35186717.0702405,454210532.252993,27542654.4615381,51838984.8908386,1041069113.32476,66178551.8855649,20818737.1093942,25133369.3358861,349392.717117687,2503877.67832164,2879943.60504659,1156743.45924973,27574396.6189854,1.3922569883556,80416460.5240013
"USA","FJI",2002,2244.21469329378,487353020.025808,10043733.9603301,159255785.616203,12765529.4125297,28484865.8213285,402820500.536515,91253161.8085188,9747060.40051615,7174095.68595011,122504.450474002,1160502.67386633,1582492.54562936,447578.333929461,38022150.7535495,1.06186599968359,58256384.8439149
"USA","FJI",2003,8782.75408146203,1802326642.12183,47301507.87935,676106907.85231,45069772.7218416,92055981.4068357,1720157361.50386,175821052.870329,36046532.8424367,33786791.3423928,520082.236809469,4097252.06562197,5114221.18926865,1911285.95722651,73258772.0293039,1.30792257796588,154734937.66306
"USA","FJI",2004,12307.6093082451,2510914729.13794,67693665.984786,965988286.870871,63445631.5335705,123433664.018349,2321709049.07579,218611964.988513,50218294.5827588,48352618.5605614,743067.912977593,5767784.68487004,6857425.77879717,2579676.72119532,91088318.7452136,1.33428249567156,205607186.986374
"USA","FJI",2005,2367.10563730742,524414030.617026,9191974.77005211,162660935.162282,14534160.303738,31540656.5940177,362558723.424311,115732078.451094,10488280.6123405,6565696.26432294,125123.796278678,1321287.30033982,1752258.69966765,402843.026027012,48221699.3546227,0.971033084715556,68877189.0535993
"USA","FJI",2006,1136.0865548937,245192458.266758,5531439.65038635,87546458.4429544,7750024.69905742,16495489.1025077,182111561.046018,64604126.3187663,4903849.16533516,3951028.32170454,67343.4295715034,704547.699914311,916416.061250426,202346.17894002,26918385.9661526,0.946261326020664,37663916.8228686
"USA","FJI",2007,217.857441922366,46580209.2887735,1115463.65663765,17975915.9539611,1537359.32762829,3186460.64781093,39480839.9092487,12480549.7932076,931604.185775469,796759.754741181,13827.6276568932,139759.938875299,177025.591545052,43867.5998991653,5200229.08050317,0.954659981673434,7303073.77899623
"USA","FJI",2008,1400.37577801005,303624954.340554,6214990.75421217,104345430.663127,9348279.8918498,19423839.2521378,217176572.475763,75087576.8763838,6072499.08681109,4439279.11015155,80265.7158947132,849843.6265318,1079102.18067432,241307.302750847,31286490.3651599,0.954489496733469,44048787.3879742
"USA","FJI",2009,1152.78206875492,252638444.903029,4711790.17985432,81151412.0817548,7375344.87950699,15312029.2992532,173361296.595246,57909536.0042138,5052768.89806057,3365564.41418165,62424.1631398114,670485.898137,850668.294402957,192623.662883606,24128973.3350891,0.966568761875295,34323508.6658947
"USA","FJI",2010,1521.43131865029,305748809.430277,9711607.17426504,129346770.507102,9402548.00660252,19684860.2947895,260931356.011696,57886499.2242196,6114976.18860554,6936862.26733217,99497.5157746942,854777.09150932,1093603.34971053,289923.728901884,24119374.6767582,1.1288622942591,39509014.8185923
"USA","FJI",2011,528.339166837107,113203638.549616,2342770.66161821,37465538.2303926,3042861.91625123,6224129.00812463,83890962.852144,19060038.1632232,2264072.77099232,1673407.61544158,28819.6447926097,276623.810568293,345784.944895813,93212.1809468267,7941682.56800968,1.1000218623084,12623603.5356471
"USA","FJI",2012,4015.21789694376,855085135.457001,22087879.1355877,312894553.426927,24994938.8034315,59033917.6843504,618122696.606939,202244024.397948,17101702.70914,15777056.5254198,240688.118020713,2272267.16394832,3279662.09357502,686802.996229933,84268343.4991449,1.0083524864875,123626523.105479
"USA","FJI",2013,12115.7058586675,2460671667.58838,67065643.5479442,925945040.740769,59888566.6086797,118586906.141885,2140710871.50161,184923410.113401,49213433.3517675,47904031.1056744,712265.415954438,5444415.14624361,6588161.45232692,2378567.63500179,77051420.8805837,1.3587828972736,189292294.987552
"USA","FJI",2014,1825.61309886417,381681362.67857,9103335.51921852,135747116.55123,10148633.9187009,20298154.396199,303779024.052085,53005974.8415732,7633627.25357141,6502382.51372751,104420.858885561,922603.083518266,1127675.24423328,337532.248946761,22085822.8506555,1.18934084110304,38714064.0535383
"USA","FJI",2015,1567.41266362719,314799527.518431,9610937.726347,128614454.939033,8919416.62594185,18152552.1930389,269647102.323509,44313242.1012939,6295990.55036861,6864955.51881929,98934.1961069486,810856.056903805,1008475.1218355,299607.891470565,18463850.8755391,1.22005343652611,33842670.2110438
"USA","FJI",2016,5238.72587115544,1043050400.18814,33577949.1861506,445245083.053096,31068517.6890775,62252555.8975968,924932892.43085,160298331.489833,20861008.0037628,23984249.418679,342496.217733151,2824410.69900705,3458475.32764427,1027703.21381206,66790971.4540969,1.2012425789562,119289314.334735
"USA","FJI",2017,7724.99413145349,1488130427.15186,55133866.2080618,684944607.780244,42920584.0769638,86491867.256053,1417128428.67484,165831944.666804,29762608.5430372,39381333.0057584,526880.467523264,3901871.27972398,4805103.73644739,1574587.14297204,69096643.6111685,1.30386618578933,149049027.786631
"USA","FJI",2018,8217.44598970699,1604462361.74575,57270575.9946851,716158292.855097,47479286.1824603,99884171.6162726,1390766046.39325,238942659.205738,32089247.2349151,40907554.2819179,550890.99450392,4316298.74386003,5549120.64534848,1545295.60710361,99559441.3357243,1.22172602716533,184517848.843373
"USA","FJI",2019,9039.60159173986,1783867233.1682,60006987.0353709,764214715.660849,50759818.713909,106186573.434345,1525963688.38489,243529604.619513,35677344.663364,42862133.5966935,587857.473585269,4614528.97399173,5899254.07968581,1695515.20931654,101470668.591464,1.23961637080114,192807302.588101
"USA","FJI",2020,9517.66276564424,1957973767.63787,48664095.3204427,710628039.369154,47479032.130504,88543839.6346572,1743148446.39966,138115974.517921,39159475.3527573,34760068.0860305,546636.953360888,4316275.64822764,4919102.2019254,1936831.60711074,57548322.7158006,1.36543010416527,143186712.565213
"USA","MHL",2008,11.4197214005219,2355507.07394174,73281.3975096253,1005272.40776551,90876.4332712305,196985.979594139,1524755.43930132,857112.046972421,47110.1414788349,52343.8553640181,773.28646751193,8261.49393374823,10943.6655330077,1694.1727103348,357130.019571842,0.875436918196967,478256.635059298
"USA","MHL",2010,0.782354644050995,157253.28345425,5797.24791241787,74323.6911848445,6650.01447443346,14864.7382369689,97794.3305063744,66500.1447443346,3145.065669085,4140.89136601276,57.1720701421881,604.546770403042,825.818790942717,108.660367229305,27708.3936434728,0.848794521157559,36590.5486772878
"USA","MHL",2011,1.71603011427265,344922.052968801,12715.7831467603,163022.860855901,14586.2559713175,32604.5721711802,214503.764284081,145862.559713175,6898.44105937602,9082.70224768593,125.402200658386,1326.02327011977,1811.36512062112,238.337515871201,60776.0665471562,0.848794521157558,80258.3379614886
"USA","MHL",2012,0.360794258541878,72519.6459669175,2673.48545579532,34275.4545614784,3066.75119760596,6855.09091229568,45099.2823177348,30667.5119760596,1450.39291933835,1909.63246842523,26.3657342780603,278.795563418724,380.838384016427,50.110313686372,12778.1299900248,0.848794521157559,16874.265373188
"USA","MHL",2013,0.850411251715236,170932.661594762,6301.5473752099,80789.0689129474,7228.49563957951,16157.8137825895,106301.406464404,72284.9563957951,3418.65323189524,4501.10526800707,62.1454376253442,657.135967234501,897.656321254972,118.112673849338,30118.7318315813,0.848794521157558,39773.5407314478
"USA","MHL",2014,6.53552396192038,1313640.316346,48428.23255783,620874.776382436,55551.9536763232,124174.955276487,816940.495240046,555519.536763232,26272.8063269199,34591.5946841643,477.595981832643,5050.17760693847,6898.60862647151,907.711661377829,231466.473651347,0.848794521157559,305664.968539051
"USA","PNG",2003,4.17539891452573,981218.744913547,4175.39891452573,208769.945726287,20876.9945726286,32150.5716418481,751571.804614631,86848.2974221352,19624.3748982709,2982.42779608981,160.592265943298,1897.90859751169,1786.14286899156,835.079782905146,36186.7905925563,1.10449582557879,63473.3168022688
"USA","PNG",2004,0.101166569784136,20334.4805266113,749.644282100448,9610.82412949292,859.915843165156,1922.16482589858,12645.821223017,8599.15843165156,406.689610532226,535.46020150032,7.39294163807148,78.1741675604687,106.786934772143,14.0509124700189,3582.98267985482,0.848794521157558,4731.53744832807
"USA","PNG",2005,7.84286518436474,1635072.77868332,47057.0845698867,667438.091097876,60626.146179129,129519.653036051,1075244.27199943,555885.555983072,32701.4555736664,33612.2032642048,513.413916229135,5511.46783446627,7195.53627978063,1194.71585777714,231618.981659613,0.887826985801354,312347.774385738
"USA","PNG",2006,14.0676923955563,2896407.52201882,91270.5225104264,1245370.16660608,112492.893397757,244419.824315991,1869757.85174336,1065840.71530256,57928.1504403764,65193.2303645903,957.977051235443,10226.6266725234,13578.8791286662,2077.50872415929,444100.298042732,0.873407062363235,594062.670424283
"USA","PNG",2007,42.2610255551213,8688853.57419137,275662.49457623,3749794.59224219,337525.041492519,733546.117276129,5630486.73914755,3189462.20835762,173777.071483827,196901.781840164,2884.45737864784,30684.0946811381,40752.562070896,6256.09637683061,1328942.58681568,0.875617634313198,1780198.65064718
"USA","PNG",2008,40.1796731859322,8295795.63372074,253715.674274905,3502520.8362387,313728.838129278,675593.407823056,5480720.7346616,2890583.84654078,165915.912674415,181225.481624932,2694.24679710669,28520.803466298,37532.9671012809,6089.68970517956,1204409.93605866,0.889229374001217,1626389.03742787
"USA","PNG",2009,330.819633118233,74582586.4901307,931544.930530115,20647057.4276869,1969323.06695279,3619702.56907897,53691135.4294123,12886881.0422912,1491651.72980261,665389.236092939,15882.3518674515,179029.369722981,201094.587171054,59656.8171437914,5369533.76762132,1.01414327716715,7982237.85942215
"USA","PNG",2010,17.4487356998301,3612666.55854334,107004.42523284,1480242.6359688,130071.112715546,281966.560040386,2376022.62898267,1160125.92771408,72253.3311708669,76431.7323091717,1138.64818151446,11824.6466105042,15664.8088911325,2640.02514331408,483385.8032142,0.914267379930161,663338.995520704
"USA","PNG",2011,16.392376222372,3355450.94859645,106442.555662174,1444109.07081911,125912.348407484,270792.09693219,2289683.93118841,1126641.14444112,67109.018971929,76030.3969015529,1110.85313139931,11446.5771279531,15044.0053851217,2544.09325687601,469433.810183801,0.91040928137994,642718.754958633
"USA","PNG",2012,7.7912314914347,1603226.74995022,48906.3668619704,674328.30618172,58776.4968938247,125330.884913622,1105926.08959454,515292.110212686,32064.5349990044,34933.1191871217,518.714081678246,5343.31789943861,6962.82693964566,1228.80676621615,214705.045921952,0.920367437605806,295756.365795057
"USA","PNG",2013,4.69609109819521,961007.076433766,30851.5083623562,413885.264019374,36222.1811981255,79268.7663646563,629855.803769673,332083.032653445,19220.1415286753,22036.7916873973,318.373280014903,3292.92556346595,4403.82035359201,699.839781966303,138367.930272269,0.900617434713082,188339.822467381
"USA","SLB",2012,117.594462238911,24603661.9875575,685953.709217084,9848629.70477338,891458.202685388,1894566.69398653,16320263.0818447,8018613.2524951,492073.23975115,489966.93515506,7575.86900367183,81041.6547895808,105253.705221474,18133.6256464941,3341088.85520629,0.898523887919262,4535133.88477372
"USA","SLB",2013,1248.66465542296,272620772.580202,4993562.66263148,88296531.759275,7991506.87341047,15516336.3382077,198328984.610067,57379464.2924736,5452415.45160403,3566830.4733082,67920.4090455961,726500.624855497,862018.685455985,220365.53845563,23908110.121864,0.998405838774144,34804161.3045889
"USA","SLB",2014,1128.42473277905,243524687.767629,4855897.82892515,80874084.9484915,7004556.11181478,13813076.6384103,177975017.209154,47981282.2703229,4870493.75535257,3468498.44923225,62210.8345757627,636777.828346798,767393.146578349,197750.019121282,19992200.9459679,1.0365255608779,29995324.9791749
"USA","SLB",2015,447.151897255132,97017290.5859292,1869021.64143101,31617137.0864934,2785627.990177,5536931.96636433,69029040.0640959,19650335.6938059,1940345.81171858,1335015.45816501,24320.874681918,253238.908197909,307607.331464685,76698.933404551,8187639.87241914,1.0198044892287,12124867.1900518
"USA","SLB",2016,130.30904360948,28529348.4456924,514453.155826714,9111597.53241792,833250.263735544,1635312.66419229,20132996.1509236,6109275.78319037,570586.968913848,367466.539876224,7008.92117878301,75750.0239759586,90850.7035662385,22369.9957232484,2545531.57632932,0.988295816247575,3679564.72956362
"USA","SLB",2017,397.145290034583,82445997.6989302,2420190.68256045,33976796.3743658,3045190.94674262,6510199.73153476,54922384.483463,27565171.6098606,1648919.9539786,1728707.63040032,26135.9972110506,276835.540612966,361677.762863042,61024.8716482922,11485488.1707753,0.897872798944737,15588789.9274895
"USA","SLB",2018,539.703686447037,108836536.650434,3887366.63638056,50221625.3174293,4433824.08437546,9872766.90656022,69044924.9122495,43074388.6817298,2176730.73300867,2776690.45455755,38632.0194749456,403074.916761405,548487.050364456,76716.5832358328,17947661.9507208,0.8680718384157,23967993.7081236
"USA","SLB",2019,475.685544479864,96237222.3945836,3359003.81989844,43761756.355437,3856599.05792188,8548281.99122195,61647851.9595025,36993858.1602165,1924744.44789167,2399288.4427846,33662.8895041823,350599.914356535,474904.555067886,68497.6132883361,15414107.5667569,0.875012634584615,20665805.4296501
"USA","SLB",2020,303.919101746406,66143588.6351712,1270721.43169904,21844753.6876196,1993869.43329225,3929843.33534259,46929821.3014788,14986761.4274486,1322871.77270342,907658.165499316,16803.6566827843,181260.857572023,218324.629741255,52144.245890532,6244483.92810357,0.977126072366521,8943547.2561929
"USA","VUT",2002,224.795598691636,51459465.8282697,720487.471281085,11322835.8217741,1078591.91692411,3335880.79820456,12266003.6135962,11577706.9960138,1029189.31656539,514633.908057918,8709.87370905702,98053.8106294643,185326.711011364,13628.8929039958,4824044.58167243,0.903345714922379,6673587.09454962
"USA","VUT",2012,96.7672937494285,19849497.713855,633355.611633223,8633377.61398953,747117.369142752,1642945.77753024,14394309.5933754,6839831.87908917,396989.9542771,452396.865452302,6641.05970306887,67919.7608311593,91274.7654183468,15993.6773259727,2849929.94962049,0.903040313377552,3881146.03262844
"USA","WSM",2013,3.07106625545845,612418.028930133,18710.4765469585,240862.389358746,15723.5272399128,26712.4262345136,560551.618709708,43343.9490817674,12248.3605786027,13364.6261049704,185.278761045189,1429.4115672648,1484.0236796952,622.835131899676,18059.9787840697,1.36696062833439,47394.5146075477
"VUT","AUS",2004,0.103945601036655,20893.0658083677,770.236903681614,9874.83209848222,883.537608811567,1974.96641969644,12993.2001295819,8835.37608811567,417.861316167354,550.169216915439,7.59602469114017,80.3216008010515,109.720356649802,14.4368890328688,3681.40670338153,0.848794521157559,4861.51210763919
"VUT","AUS",2005,0.11333165293269,26632.9384391822,113.33165293269,5666.5826466345,566.65826466345,872.653727581713,20399.6975278842,2357.29838099995,532.658768783644,80.9511806662072,4.35890972818038,51.5143876966773,48.4807626434285,22.666330586538,982.207658749979,1.1044958255788,1722.83799885465
"VUT","AUS",2007,1.06255360617223,240691.777695683,2760.88683053122,65050.4564546574,6240.09506444249,11175.6043330888,176687.367154722,39110.9423100746,4813.83555391366,1972.06202180802,50.0388126574288,567.281369494772,620.866907393823,196.319296838581,16296.2259625311,1.02536647152189,24516.6299246374
"VUT","AUS",2008,0.934394355241647,195116.955790097,5156.9860642525,75531.6304182582,6412.84482932659,13104.6861956522,144049.036952535,49149.8939111772,3902.33911580195,3683.56147446607,58.1012541678909,582.985893575145,728.038121980679,160.054485502817,20479.1224629905,0.990257835057387,29594.202808485
"VUT","AUS",2009,4.29830777318733,959004.063713667,38326.1336491483,333780.518301062,25470.7772809906,60710.9060515107,895976.747106417,178461.259344232,19180.0812742733,27375.8097493916,256.75424484697,2315.52520736278,3372.82811397282,995.52971900713,74358.8580600965,1.14862024188371,127855.386368951
"VUT","AUS",2010,0.518377543873802,121818.722810344,4833.14721916584,33396.4649369304,2249.34827098459,6585.62490173352,109525.530447545,12529.9182272274,2436.37445620687,3452.24801368989,25.6895884130234,204.486206453144,365.868050096307,121.695033830605,5220.79926134475,1.28394584847327,11827.1606100346
"VUT","AUS",2011,0.440428811322112,93320.8495469289,2542.9685275512,34084.671901626,3109.05774564003,7663.05058112244,41656.7615693079,31795.674290398,1866.41699093858,1816.406091108,26.2189783858661,282.641613240002,425.72503228458,46.2852906325643,13248.1976209991,0.868694590576401,17711.8916175887
"VUT","AUS",2012,1.32135333866621,292879.587426024,7943.97278357426,87646.1065987171,6219.67106416992,13706.1562316853,252000.278485177,25410.1444156912,5857.59174852048,5674.26627398161,67.4200819990131,565.424642197266,761.453123982514,280.000309427974,10587.5601732047,1.31515145595546,23793.7163533135
"VUT","AUS",2013,0.132463512473882,31128.9254313623,132.463512473882,6623.1756236941,662.31756236941,1019.96904604889,23843.4322452988,2755.24105945675,622.578508627246,94.6167946242014,5.09475047976469,60.2106874881282,56.6649470027161,26.4927024947764,1148.01710810698,1.10449582557879,2013.67549882381
